Id,ActivityHour,StepTotal,ActivityLevel,Date,Hour
4558609924,4/26/2016 11:00:00 PM,225,High,4/26/2016,11:00:00 PM
4558609924,4/27/2016 12:00:00 AM,72,High,4/27/2016,12:00:00 AM
4558609924,4/27/2016 1:00:00 AM,0,High,4/27/2016,1:00:00 AM
4558609924,4/27/2016 2:00:00 AM,0,High,4/27/2016,2:00:00 AM
4558609924,4/27/2016 3:00:00 AM,0,High,4/27/2016,3:00:00 AM
4558609924,4/27/2016 4:00:00 AM,0,High,4/27/2016,4:00:00 AM
4558609924,4/27/2016 5:00:00 AM,0,High,4/27/2016,5:00:00 AM
4558609924,4/27/2016 6:00:00 AM,0,High,4/27/2016,6:00:00 AM
4558609924,4/27/2016 7:00:00 AM,0,High,4/27/2016,7:00:00 AM
4558609924,4/27/2016 8:00:00 AM,0,High,4/27/2016,8:00:00 AM
4558609924,4/27/2016 9:00:00 AM,263,High,4/27/2016,9:00:00 AM
4558609924,4/27/2016 10:00:00 AM,601,High,4/27/2016,10:00:00 AM
4558609924,4/27/2016 11:00:00 AM,242,High,4/27/2016,11:00:00 AM
4558609924,4/27/2016 12:00:00 PM,598,High,4/27/2016,12:00:00 PM
4558609924,4/27/2016 1:00:00 PM,233,High,4/27/2016,1:00:00 PM
4558609924,4/27/2016 2:00:00 PM,201,High,4/27/2016,2:00:00 PM
4558609924,4/27/2016 3:00:00 PM,720,High,4/27/2016,3:00:00 PM
4558609924,4/27/2016 4:00:00 PM,264,High,4/27/2016,4:00:00 PM
4558609924,4/27/2016 5:00:00 PM,346,High,4/27/2016,5:00:00 PM
4558609924,4/27/2016 6:00:00 PM,3807,High,4/27/2016,6:00:00 PM
4558609924,4/27/2016 7:00:00 PM,1113,High,4/27/2016,7:00:00 PM
4558609924,4/27/2016 8:00:00 PM,602,High,4/27/2016,8:00:00 PM
4558609924,4/27/2016 9:00:00 PM,351,High,4/27/2016,9:00:00 PM
4558609924,4/27/2016 10:00:00 PM,144,High,4/27/2016,10:00:00 PM
4558609924,4/27/2016 11:00:00 PM,0,High,4/27/2016,11:00:00 PM
4558609924,4/28/2016 12:00:00 AM,0,High,4/28/2016,12:00:00 AM
4558609924,4/28/2016 1:00:00 AM,0,High,4/28/2016,1:00:00 AM
4558609924,4/28/2016 2:00:00 AM,0,High,4/28/2016,2:00:00 AM
4558609924,4/28/2016 3:00:00 AM,0,High,4/28/2016,3:00:00 AM
4558609924,4/28/2016 4:00:00 AM,0,High,4/28/2016,4:00:00 AM
4558609924,4/28/2016 5:00:00 AM,0,High,4/28/2016,5:00:00 AM
4558609924,4/28/2016 6:00:00 AM,480,High,4/28/2016,6:00:00 AM
4558609924,4/28/2016 7:00:00 AM,840,High,4/28/2016,7:00:00 AM
4558609924,4/28/2016 8:00:00 AM,875,High,4/28/2016,8:00:00 AM
4558609924,4/28/2016 9:00:00 AM,770,High,4/28/2016,9:00:00 AM
4558609924,4/28/2016 10:00:00 AM,566,High,4/28/2016,10:00:00 AM
4558609924,4/28/2016 11:00:00 AM,515,High,4/28/2016,11:00:00 AM
4558609924,4/28/2016 12:00:00 PM,459,High,4/28/2016,12:00:00 PM
4558609924,4/28/2016 1:00:00 PM,797,High,4/28/2016,1:00:00 PM
4558609924,4/28/2016 2:00:00 PM,565,High,4/28/2016,2:00:00 PM
4558609924,4/28/2016 3:00:00 PM,821,High,4/28/2016,3:00:00 PM
4558609924,4/28/2016 4:00:00 PM,1606,High,4/28/2016,4:00:00 PM
4558609924,4/28/2016 5:00:00 PM,498,High,4/28/2016,5:00:00 PM
4558609924,4/28/2016 6:00:00 PM,110,High,4/28/2016,6:00:00 PM
4558609924,4/28/2016 7:00:00 PM,156,High,4/28/2016,7:00:00 PM
4558609924,4/28/2016 8:00:00 PM,178,High,4/28/2016,8:00:00 PM
4558609924,4/28/2016 9:00:00 PM,143,High,4/28/2016,9:00:00 PM
4558609924,4/28/2016 10:00:00 PM,67,High,4/28/2016,10:00:00 PM
4558609924,4/28/2016 11:00:00 PM,5,High,4/28/2016,11:00:00 PM
4558609924,4/29/2016 12:00:00 AM,0,High,4/29/2016,12:00:00 AM
4558609924,4/29/2016 1:00:00 AM,0,High,4/29/2016,1:00:00 AM
4558609924,4/29/2016 2:00:00 AM,0,High,4/29/2016,2:00:00 AM
4558609924,4/29/2016 3:00:00 AM,0,High,4/29/2016,3:00:00 AM
4558609924,4/29/2016 4:00:00 AM,0,High,4/29/2016,4:00:00 AM
4558609924,4/29/2016 5:00:00 AM,0,High,4/29/2016,5:00:00 AM
4558609924,4/29/2016 6:00:00 AM,0,High,4/29/2016,6:00:00 AM
4558609924,4/29/2016 7:00:00 AM,0,High,4/29/2016,7:00:00 AM
4558609924,4/29/2016 8:00:00 AM,0,High,4/29/2016,8:00:00 AM
4558609924,4/29/2016 9:00:00 AM,41,High,4/29/2016,9:00:00 AM
4558609924,4/29/2016 10:00:00 AM,416,High,4/29/2016,10:00:00 AM
4558609924,4/29/2016 11:00:00 AM,213,High,4/29/2016,11:00:00 AM
4558609924,4/29/2016 12:00:00 PM,411,High,4/29/2016,12:00:00 PM
4558609924,4/29/2016 1:00:00 PM,612,High,4/29/2016,1:00:00 PM
4558609924,4/29/2016 2:00:00 PM,66,High,4/29/2016,2:00:00 PM
4558609924,4/29/2016 3:00:00 PM,2190,High,4/29/2016,3:00:00 PM
4558609924,4/29/2016 4:00:00 PM,2660,High,4/29/2016,4:00:00 PM
4558609924,4/29/2016 5:00:00 PM,93,High,4/29/2016,5:00:00 PM
4558609924,4/29/2016 6:00:00 PM,95,High,4/29/2016,6:00:00 PM
4558609924,4/29/2016 7:00:00 PM,279,High,4/29/2016,7:00:00 PM
4558609924,4/29/2016 8:00:00 PM,164,High,4/29/2016,8:00:00 PM
4558609924,4/29/2016 9:00:00 PM,410,High,4/29/2016,9:00:00 PM
4558609924,4/29/2016 10:00:00 PM,86,High,4/29/2016,10:00:00 PM
4558609924,4/29/2016 11:00:00 PM,97,High,4/29/2016,11:00:00 PM
4558609924,4/30/2016 12:00:00 AM,0,High,4/30/2016,12:00:00 AM
4558609924,4/30/2016 1:00:00 AM,105,High,4/30/2016,1:00:00 AM
4558609924,4/30/2016 2:00:00 AM,0,High,4/30/2016,2:00:00 AM
4558609924,4/30/2016 3:00:00 AM,0,High,4/30/2016,3:00:00 AM
4558609924,4/30/2016 4:00:00 AM,0,High,4/30/2016,4:00:00 AM
4558609924,4/30/2016 5:00:00 AM,0,High,4/30/2016,5:00:00 AM
4558609924,4/30/2016 6:00:00 AM,303,High,4/30/2016,6:00:00 AM
4558609924,4/30/2016 7:00:00 AM,218,High,4/30/2016,7:00:00 AM
4558609924,4/30/2016 8:00:00 AM,155,High,4/30/2016,8:00:00 AM
4558609924,4/30/2016 9:00:00 AM,360,High,4/30/2016,9:00:00 AM
4558609924,4/30/2016 10:00:00 AM,365,High,4/30/2016,10:00:00 AM
4558609924,4/30/2016 11:00:00 AM,117,High,4/30/2016,11:00:00 AM
4558609924,4/30/2016 12:00:00 PM,273,High,4/30/2016,12:00:00 PM
4558609924,4/30/2016 1:00:00 PM,360,High,4/30/2016,1:00:00 PM
4558609924,4/30/2016 2:00:00 PM,1721,High,4/30/2016,2:00:00 PM
4558609924,4/30/2016 3:00:00 PM,410,High,4/30/2016,3:00:00 PM
4558609924,4/30/2016 4:00:00 PM,142,High,4/30/2016,4:00:00 PM
4558609924,4/30/2016 5:00:00 PM,812,High,4/30/2016,5:00:00 PM
4558609924,4/30/2016 6:00:00 PM,3370,High,4/30/2016,6:00:00 PM
4558609924,4/30/2016 7:00:00 PM,1239,High,4/30/2016,7:00:00 PM
4558609924,4/30/2016 8:00:00 PM,15,High,4/30/2016,8:00:00 PM
4558609924,4/30/2016 9:00:00 PM,143,High,4/30/2016,9:00:00 PM
4558609924,4/30/2016 10:00:00 PM,156,High,4/30/2016,10:00:00 PM
4558609924,4/30/2016 11:00:00 PM,46,High,4/30/2016,11:00:00 PM
4558609924,5/1/2016 12:00:00 AM,0,High,5/1/2016,12:00:00 AM
4558609924,5/1/2016 1:00:00 AM,0,High,5/1/2016,1:00:00 AM
4558609924,5/1/2016 2:00:00 AM,0,High,5/1/2016,2:00:00 AM
4558609924,5/1/2016 3:00:00 AM,0,High,5/1/2016,3:00:00 AM
4558609924,5/1/2016 4:00:00 AM,0,High,5/1/2016,4:00:00 AM
4558609924,5/1/2016 5:00:00 AM,0,High,5/1/2016,5:00:00 AM
4558609924,5/1/2016 6:00:00 AM,0,High,5/1/2016,6:00:00 AM
4558609924,5/1/2016 7:00:00 AM,0,High,5/1/2016,7:00:00 AM
4558609924,5/1/2016 8:00:00 AM,0,High,5/1/2016,8:00:00 AM
4558609924,5/1/2016 9:00:00 AM,361,High,5/1/2016,9:00:00 AM
4558609924,5/1/2016 10:00:00 AM,594,High,5/1/2016,10:00:00 AM
4558609924,5/1/2016 11:00:00 AM,117,High,5/1/2016,11:00:00 AM
4558609924,5/1/2016 12:00:00 PM,305,High,5/1/2016,12:00:00 PM
4558609924,5/1/2016 1:00:00 PM,287,High,5/1/2016,1:00:00 PM
4558609924,5/1/2016 2:00:00 PM,409,High,5/1/2016,2:00:00 PM
4558609924,5/1/2016 3:00:00 PM,433,High,5/1/2016,3:00:00 PM
4558609924,5/1/2016 4:00:00 PM,25,High,5/1/2016,4:00:00 PM
4558609924,5/1/2016 5:00:00 PM,282,High,5/1/2016,5:00:00 PM
4558609924,5/1/2016 6:00:00 PM,190,High,5/1/2016,6:00:00 PM
4558609924,5/1/2016 7:00:00 PM,343,High,5/1/2016,7:00:00 PM
4558609924,5/1/2016 8:00:00 PM,50,High,5/1/2016,8:00:00 PM
4558609924,5/1/2016 9:00:00 PM,32,High,5/1/2016,9:00:00 PM
4558609924,5/1/2016 10:00:00 PM,0,High,5/1/2016,10:00:00 PM
4558609924,5/1/2016 11:00:00 PM,0,High,5/1/2016,11:00:00 PM
4558609924,5/2/2016 12:00:00 AM,0,High,5/2/2016,12:00:00 AM
4558609924,5/2/2016 1:00:00 AM,0,High,5/2/2016,1:00:00 AM
4558609924,5/2/2016 2:00:00 AM,0,High,5/2/2016,2:00:00 AM
4558609924,5/2/2016 3:00:00 AM,0,High,5/2/2016,3:00:00 AM
4558609924,5/2/2016 4:00:00 AM,0,High,5/2/2016,4:00:00 AM
4558609924,5/2/2016 5:00:00 AM,0,High,5/2/2016,5:00:00 AM
4558609924,5/2/2016 6:00:00 AM,0,High,5/2/2016,6:00:00 AM
4558609924,5/2/2016 7:00:00 AM,0,High,5/2/2016,7:00:00 AM
4558609924,5/2/2016 8:00:00 AM,623,High,5/2/2016,8:00:00 AM
4558609924,5/2/2016 9:00:00 AM,452,High,5/2/2016,9:00:00 AM
4558609924,5/2/2016 10:00:00 AM,902,High,5/2/2016,10:00:00 AM
4558609924,5/2/2016 11:00:00 AM,1036,High,5/2/2016,11:00:00 AM
4558609924,5/2/2016 12:00:00 PM,308,High,5/2/2016,12:00:00 PM
4558609924,5/2/2016 1:00:00 PM,180,High,5/2/2016,1:00:00 PM
4558609924,5/2/2016 2:00:00 PM,362,High,5/2/2016,2:00:00 PM
4558609924,5/2/2016 3:00:00 PM,356,High,5/2/2016,3:00:00 PM
4558609924,5/2/2016 4:00:00 PM,532,High,5/2/2016,4:00:00 PM
4558609924,5/2/2016 5:00:00 PM,283,High,5/2/2016,5:00:00 PM
4558609924,5/2/2016 6:00:00 PM,582,High,5/2/2016,6:00:00 PM
4558609924,5/2/2016 7:00:00 PM,515,High,5/2/2016,7:00:00 PM
4558609924,5/2/2016 8:00:00 PM,746,High,5/2/2016,8:00:00 PM
4558609924,5/2/2016 9:00:00 PM,849,High,5/2/2016,9:00:00 PM
4558609924,5/2/2016 10:00:00 PM,131,High,5/2/2016,10:00:00 PM
4558609924,5/2/2016 11:00:00 PM,34,High,5/2/2016,11:00:00 PM
4558609924,5/3/2016 12:00:00 AM,36,High,5/3/2016,12:00:00 AM
4558609924,5/3/2016 1:00:00 AM,48,High,5/3/2016,1:00:00 AM
4558609924,5/3/2016 2:00:00 AM,2,High,5/3/2016,2:00:00 AM
4558609924,5/3/2016 3:00:00 AM,0,High,5/3/2016,3:00:00 AM
4558609924,5/3/2016 4:00:00 AM,0,High,5/3/2016,4:00:00 AM
4558609924,5/3/2016 5:00:00 AM,0,High,5/3/2016,5:00:00 AM
4558609924,5/3/2016 6:00:00 AM,0,High,5/3/2016,6:00:00 AM
4558609924,5/3/2016 7:00:00 AM,0,High,5/3/2016,7:00:00 AM
4558609924,5/3/2016 8:00:00 AM,0,High,5/3/2016,8:00:00 AM
4558609924,5/3/2016 9:00:00 AM,245,High,5/3/2016,9:00:00 AM
4558609924,5/3/2016 10:00:00 AM,301,High,5/3/2016,10:00:00 AM
4558609924,5/3/2016 11:00:00 AM,367,High,5/3/2016,11:00:00 AM
4558609924,5/3/2016 12:00:00 PM,253,High,5/3/2016,12:00:00 PM
4558609924,5/3/2016 1:00:00 PM,200,High,5/3/2016,1:00:00 PM
4558609924,5/3/2016 2:00:00 PM,266,High,5/3/2016,2:00:00 PM
4558609924,5/3/2016 3:00:00 PM,86,High,5/3/2016,3:00:00 PM
4558609924,5/3/2016 4:00:00 PM,758,High,5/3/2016,4:00:00 PM
4558609924,5/3/2016 5:00:00 PM,337,High,5/3/2016,5:00:00 PM
4558609924,5/3/2016 6:00:00 PM,1714,High,5/3/2016,6:00:00 PM
4558609924,5/3/2016 7:00:00 PM,44,High,5/3/2016,7:00:00 PM
4558609924,5/3/2016 8:00:00 PM,29,High,5/3/2016,8:00:00 PM
4558609924,5/3/2016 9:00:00 PM,307,High,5/3/2016,9:00:00 PM
4558609924,5/3/2016 10:00:00 PM,229,High,5/3/2016,10:00:00 PM
4558609924,5/3/2016 11:00:00 PM,45,High,5/3/2016,11:00:00 PM
4558609924,5/4/2016 12:00:00 AM,0,High,5/4/2016,12:00:00 AM
4558609924,5/4/2016 1:00:00 AM,0,High,5/4/2016,1:00:00 AM
4558609924,5/4/2016 2:00:00 AM,0,High,5/4/2016,2:00:00 AM
4558609924,5/4/2016 3:00:00 AM,0,High,5/4/2016,3:00:00 AM
4558609924,5/4/2016 4:00:00 AM,0,High,5/4/2016,4:00:00 AM
4558609924,5/4/2016 5:00:00 AM,0,High,5/4/2016,5:00:00 AM
4558609924,5/4/2016 6:00:00 AM,0,High,5/4/2016,6:00:00 AM
4558609924,5/4/2016 7:00:00 AM,0,High,5/4/2016,7:00:00 AM
4558609924,5/4/2016 8:00:00 AM,0,High,5/4/2016,8:00:00 AM
4558609924,5/4/2016 9:00:00 AM,0,High,5/4/2016,9:00:00 AM
4558609924,5/4/2016 10:00:00 AM,243,High,5/4/2016,10:00:00 AM
4558609924,5/4/2016 11:00:00 AM,261,High,5/4/2016,11:00:00 AM
4558609924,5/4/2016 12:00:00 PM,203,High,5/4/2016,12:00:00 PM
4558609924,5/4/2016 1:00:00 PM,51,High,5/4/2016,1:00:00 PM
4558609924,5/4/2016 2:00:00 PM,195,High,5/4/2016,2:00:00 PM
4558609924,5/4/2016 3:00:00 PM,893,High,5/4/2016,3:00:00 PM
4558609924,5/4/2016 4:00:00 PM,166,High,5/4/2016,4:00:00 PM
4558609924,5/4/2016 5:00:00 PM,1119,High,5/4/2016,5:00:00 PM
4558609924,5/4/2016 6:00:00 PM,287,High,5/4/2016,6:00:00 PM
4558609924,5/4/2016 7:00:00 PM,390,High,5/4/2016,7:00:00 PM
4558609924,5/4/2016 8:00:00 PM,434,High,5/4/2016,8:00:00 PM
4558609924,5/4/2016 9:00:00 PM,502,High,5/4/2016,9:00:00 PM
4558609924,5/4/2016 10:00:00 PM,212,High,5/4/2016,10:00:00 PM
4558609924,5/4/2016 11:00:00 PM,276,High,5/4/2016,11:00:00 PM
4558609924,5/5/2016 12:00:00 AM,0,High,5/5/2016,12:00:00 AM
4558609924,5/5/2016 1:00:00 AM,0,High,5/5/2016,1:00:00 AM
4558609924,5/5/2016 2:00:00 AM,0,High,5/5/2016,2:00:00 AM
4558609924,5/5/2016 3:00:00 AM,0,High,5/5/2016,3:00:00 AM
4558609924,5/5/2016 4:00:00 AM,0,High,5/5/2016,4:00:00 AM
4558609924,5/5/2016 5:00:00 AM,0,High,5/5/2016,5:00:00 AM
4558609924,5/5/2016 6:00:00 AM,0,High,5/5/2016,6:00:00 AM
4558609924,5/5/2016 7:00:00 AM,140,High,5/5/2016,7:00:00 AM
4558609924,5/5/2016 8:00:00 AM,420,High,5/5/2016,8:00:00 AM
4558609924,5/5/2016 9:00:00 AM,1240,High,5/5/2016,9:00:00 AM
4558609924,5/5/2016 10:00:00 AM,237,High,5/5/2016,10:00:00 AM
4558609924,5/5/2016 11:00:00 AM,2975,High,5/5/2016,11:00:00 AM
4558609924,5/5/2016 12:00:00 PM,887,High,5/5/2016,12:00:00 PM
4558609924,5/5/2016 1:00:00 PM,244,High,5/5/2016,1:00:00 PM
4558609924,5/5/2016 2:00:00 PM,127,High,5/5/2016,2:00:00 PM
4558609924,5/5/2016 3:00:00 PM,451,High,5/5/2016,3:00:00 PM
4558609924,5/5/2016 4:00:00 PM,1183,High,5/5/2016,4:00:00 PM
4558609924,5/5/2016 5:00:00 PM,768,High,5/5/2016,5:00:00 PM
4558609924,5/5/2016 6:00:00 PM,520,High,5/5/2016,6:00:00 PM
4558609924,5/5/2016 7:00:00 PM,444,High,5/5/2016,7:00:00 PM
4558609924,5/5/2016 8:00:00 PM,447,High,5/5/2016,8:00:00 PM
4558609924,5/5/2016 9:00:00 PM,325,High,5/5/2016,9:00:00 PM
4558609924,5/5/2016 10:00:00 PM,186,High,5/5/2016,10:00:00 PM
4558609924,5/5/2016 11:00:00 PM,17,High,5/5/2016,11:00:00 PM
4558609924,5/6/2016 12:00:00 AM,9,High,5/6/2016,12:00:00 AM
4558609924,5/6/2016 1:00:00 AM,0,High,5/6/2016,1:00:00 AM
4558609924,5/6/2016 2:00:00 AM,0,High,5/6/2016,2:00:00 AM
4558609924,5/6/2016 3:00:00 AM,0,High,5/6/2016,3:00:00 AM
4558609924,5/6/2016 4:00:00 AM,0,High,5/6/2016,4:00:00 AM
4558609924,5/6/2016 5:00:00 AM,0,High,5/6/2016,5:00:00 AM
4558609924,5/6/2016 6:00:00 AM,0,High,5/6/2016,6:00:00 AM
4558609924,5/6/2016 7:00:00 AM,0,High,5/6/2016,7:00:00 AM
4558609924,5/6/2016 8:00:00 AM,0,High,5/6/2016,8:00:00 AM
4558609924,5/6/2016 9:00:00 AM,571,High,5/6/2016,9:00:00 AM
4558609924,5/6/2016 10:00:00 AM,596,High,5/6/2016,10:00:00 AM
4558609924,5/6/2016 11:00:00 AM,366,High,5/6/2016,11:00:00 AM
4558609924,5/6/2016 12:00:00 PM,547,High,5/6/2016,12:00:00 PM
4558609924,5/6/2016 1:00:00 PM,331,High,5/6/2016,1:00:00 PM
4558609924,5/6/2016 2:00:00 PM,212,High,5/6/2016,2:00:00 PM
4558609924,5/6/2016 3:00:00 PM,183,High,5/6/2016,3:00:00 PM
4558609924,5/6/2016 4:00:00 PM,348,High,5/6/2016,4:00:00 PM
4558609924,5/6/2016 5:00:00 PM,57,High,5/6/2016,5:00:00 PM
4558609924,5/6/2016 6:00:00 PM,49,High,5/6/2016,6:00:00 PM
4558609924,5/6/2016 7:00:00 PM,43,High,5/6/2016,7:00:00 PM
4558609924,5/6/2016 8:00:00 PM,70,High,5/6/2016,8:00:00 PM
4558609924,5/6/2016 9:00:00 PM,321,High,5/6/2016,9:00:00 PM
4558609924,5/6/2016 10:00:00 PM,42,High,5/6/2016,10:00:00 PM
4558609924,5/6/2016 11:00:00 PM,10,High,5/6/2016,11:00:00 PM
4558609924,5/7/2016 12:00:00 AM,0,High,5/7/2016,12:00:00 AM
4558609924,5/7/2016 1:00:00 AM,0,High,5/7/2016,1:00:00 AM
4558609924,5/7/2016 2:00:00 AM,0,High,5/7/2016,2:00:00 AM
4558609924,5/7/2016 3:00:00 AM,0,High,5/7/2016,3:00:00 AM
4558609924,5/7/2016 4:00:00 AM,0,High,5/7/2016,4:00:00 AM
4558609924,5/7/2016 5:00:00 AM,0,High,5/7/2016,5:00:00 AM
4558609924,5/7/2016 6:00:00 AM,0,High,5/7/2016,6:00:00 AM
4558609924,5/7/2016 7:00:00 AM,0,High,5/7/2016,7:00:00 AM
4558609924,5/7/2016 8:00:00 AM,49,High,5/7/2016,8:00:00 AM
4558609924,5/7/2016 9:00:00 AM,292,High,5/7/2016,9:00:00 AM
4558609924,5/7/2016 10:00:00 AM,263,High,5/7/2016,10:00:00 AM
4558609924,5/7/2016 11:00:00 AM,382,High,5/7/2016,11:00:00 AM
4558609924,5/7/2016 12:00:00 PM,97,High,5/7/2016,12:00:00 PM
4558609924,5/7/2016 1:00:00 PM,79,High,5/7/2016,1:00:00 PM
4558609924,5/7/2016 2:00:00 PM,361,High,5/7/2016,2:00:00 PM
4558609924,5/7/2016 3:00:00 PM,602,High,5/7/2016,3:00:00 PM
4558609924,5/7/2016 4:00:00 PM,4281,High,5/7/2016,4:00:00 PM
4558609924,5/7/2016 5:00:00 PM,121,High,5/7/2016,5:00:00 PM
4558609924,5/7/2016 6:00:00 PM,241,High,5/7/2016,6:00:00 PM
4558609924,5/7/2016 7:00:00 PM,428,High,5/7/2016,7:00:00 PM
4558609924,5/7/2016 8:00:00 PM,495,High,5/7/2016,8:00:00 PM
4558609924,5/7/2016 9:00:00 PM,169,High,5/7/2016,9:00:00 PM
4558609924,5/7/2016 10:00:00 PM,370,High,5/7/2016,10:00:00 PM
4558609924,5/7/2016 11:00:00 PM,7,High,5/7/2016,11:00:00 PM
4558609924,5/8/2016 12:00:00 AM,0,High,5/8/2016,12:00:00 AM
4558609924,5/8/2016 1:00:00 AM,0,High,5/8/2016,1:00:00 AM
4558609924,5/8/2016 2:00:00 AM,0,High,5/8/2016,2:00:00 AM
4558609924,5/8/2016 3:00:00 AM,0,High,5/8/2016,3:00:00 AM
4558609924,5/8/2016 4:00:00 AM,0,High,5/8/2016,4:00:00 AM
4558609924,5/8/2016 5:00:00 AM,0,High,5/8/2016,5:00:00 AM
4558609924,5/8/2016 6:00:00 AM,0,High,5/8/2016,6:00:00 AM
4558609924,5/8/2016 7:00:00 AM,0,High,5/8/2016,7:00:00 AM
4558609924,5/8/2016 8:00:00 AM,0,High,5/8/2016,8:00:00 AM
4558609924,5/8/2016 9:00:00 AM,0,High,5/8/2016,9:00:00 AM
4558609924,5/8/2016 10:00:00 AM,0,High,5/8/2016,10:00:00 AM
4558609924,5/8/2016 11:00:00 AM,0,High,5/8/2016,11:00:00 AM
4558609924,5/8/2016 12:00:00 PM,0,High,5/8/2016,12:00:00 PM
4558609924,5/8/2016 1:00:00 PM,2136,High,5/8/2016,1:00:00 PM
4558609924,5/8/2016 2:00:00 PM,1782,High,5/8/2016,2:00:00 PM
4558609924,5/8/2016 3:00:00 PM,882,High,5/8/2016,3:00:00 PM
4558609924,5/8/2016 4:00:00 PM,481,High,5/8/2016,4:00:00 PM
4558609924,5/8/2016 5:00:00 PM,100,High,5/8/2016,5:00:00 PM
4558609924,5/8/2016 6:00:00 PM,182,High,5/8/2016,6:00:00 PM
4558609924,5/8/2016 7:00:00 PM,118,High,5/8/2016,7:00:00 PM
4558609924,5/8/2016 8:00:00 PM,838,High,5/8/2016,8:00:00 PM
4558609924,5/8/2016 9:00:00 PM,24,High,5/8/2016,9:00:00 PM
4558609924,5/8/2016 10:00:00 PM,0,High,5/8/2016,10:00:00 PM
4558609924,5/8/2016 11:00:00 PM,0,High,5/8/2016,11:00:00 PM
4558609924,5/9/2016 12:00:00 AM,0,High,5/9/2016,12:00:00 AM
4558609924,5/9/2016 1:00:00 AM,0,High,5/9/2016,1:00:00 AM
4558609924,5/9/2016 2:00:00 AM,0,High,5/9/2016,2:00:00 AM
4558609924,5/9/2016 3:00:00 AM,0,High,5/9/2016,3:00:00 AM
4558609924,5/9/2016 4:00:00 AM,0,High,5/9/2016,4:00:00 AM
4558609924,5/9/2016 5:00:00 AM,0,High,5/9/2016,5:00:00 AM
4558609924,5/9/2016 6:00:00 AM,0,High,5/9/2016,6:00:00 AM
4558609924,5/9/2016 7:00:00 AM,127,High,5/9/2016,7:00:00 AM
4558609924,5/9/2016 8:00:00 AM,390,High,5/9/2016,8:00:00 AM
4558609924,5/9/2016 9:00:00 AM,705,High,5/9/2016,9:00:00 AM
4558609924,5/9/2016 10:00:00 AM,485,High,5/9/2016,10:00:00 AM
4558609924,5/9/2016 11:00:00 AM,1760,High,5/9/2016,11:00:00 AM
4558609924,5/9/2016 12:00:00 PM,175,High,5/9/2016,12:00:00 PM
4558609924,5/9/2016 1:00:00 PM,3432,High,5/9/2016,1:00:00 PM
4558609924,5/9/2016 2:00:00 PM,976,High,5/9/2016,2:00:00 PM
4558609924,5/9/2016 3:00:00 PM,444,High,5/9/2016,3:00:00 PM
4558609924,5/9/2016 4:00:00 PM,575,High,5/9/2016,4:00:00 PM
4558609924,5/9/2016 5:00:00 PM,139,High,5/9/2016,5:00:00 PM
4558609924,5/9/2016 6:00:00 PM,92,High,5/9/2016,6:00:00 PM
4558609924,5/9/2016 7:00:00 PM,496,High,5/9/2016,7:00:00 PM
4558609924,5/9/2016 8:00:00 PM,503,High,5/9/2016,8:00:00 PM
4558609924,5/9/2016 9:00:00 PM,785,High,5/9/2016,9:00:00 PM
4558609924,5/9/2016 10:00:00 PM,348,High,5/9/2016,10:00:00 PM
4558609924,5/9/2016 11:00:00 PM,19,High,5/9/2016,11:00:00 PM
4558609924,5/10/2016 12:00:00 AM,37,High,5/10/2016,12:00:00 AM
4558609924,5/10/2016 1:00:00 AM,92,High,5/10/2016,1:00:00 AM
4558609924,5/10/2016 2:00:00 AM,0,High,5/10/2016,2:00:00 AM
4558609924,5/10/2016 3:00:00 AM,0,High,5/10/2016,3:00:00 AM
4558609924,5/10/2016 4:00:00 AM,0,High,5/10/2016,4:00:00 AM
4558609924,5/10/2016 5:00:00 AM,0,High,5/10/2016,5:00:00 AM
4558609924,5/10/2016 6:00:00 AM,0,High,5/10/2016,6:00:00 AM
4558609924,5/10/2016 7:00:00 AM,0,High,5/10/2016,7:00:00 AM
4558609924,5/10/2016 8:00:00 AM,0,High,5/10/2016,8:00:00 AM
4558609924,5/10/2016 9:00:00 AM,0,High,5/10/2016,9:00:00 AM
4558609924,5/10/2016 10:00:00 AM,0,High,5/10/2016,10:00:00 AM
4558609924,5/10/2016 11:00:00 AM,101,High,5/10/2016,11:00:00 AM
4558609924,5/10/2016 12:00:00 PM,209,High,5/10/2016,12:00:00 PM
4558609924,5/10/2016 1:00:00 PM,150,High,5/10/2016,1:00:00 PM
4558609924,5/10/2016 2:00:00 PM,313,High,5/10/2016,2:00:00 PM
4558609924,5/10/2016 3:00:00 PM,43,High,5/10/2016,3:00:00 PM
4558609924,5/10/2016 4:00:00 PM,257,High,5/10/2016,4:00:00 PM
4558609924,5/10/2016 5:00:00 PM,314,High,5/10/2016,5:00:00 PM
4558609924,5/10/2016 6:00:00 PM,271,High,5/10/2016,6:00:00 PM
4558609924,5/10/2016 7:00:00 PM,3420,High,5/10/2016,7:00:00 PM
4558609924,5/10/2016 8:00:00 PM,92,High,5/10/2016,8:00:00 PM
4558609924,5/10/2016 9:00:00 PM,419,High,5/10/2016,9:00:00 PM
4558609924,5/10/2016 10:00:00 PM,631,High,5/10/2016,10:00:00 PM
4558609924,5/10/2016 11:00:00 PM,86,High,5/10/2016,11:00:00 PM
4558609924,5/11/2016 12:00:00 AM,63,High,5/11/2016,12:00:00 AM
4558609924,5/11/2016 1:00:00 AM,70,High,5/11/2016,1:00:00 AM
4558609924,5/11/2016 2:00:00 AM,0,High,5/11/2016,2:00:00 AM
